PERIOD,END_DT,BRD_CD,CLASS1,CLASS2,ITEM,ITEM_NM,PRDT_NM,PART_CD,COLOR_CD,TAG_PRICE,ORDER_QTY,STOR_QTY,ORDER_QTY_KR,STOR_QTY_KR,SALE_QTY_CNS,SALE_QTY_GLB,WH_QTY,STOCK_QTY_KR
전년,2024-09-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,690,0,600,0,0,0,0,0
전년,2024-09-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,930,0,700,0,0,0,0,0
전년,2024-09-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,1820,0,1500,0,0,0,0,0
전년,2024-10-06,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,220,0,0,0,0,0,0,0
전년,2024-10-06,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,565,0,0,0,0,0,0,0
전년,2024-10-06,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,1955,0,0,0,0,0,0,0
전년,2024-10-13,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,0
전년,2024-10-13,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,0
전년,2024-10-13,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,0,0
전년,2024-10-20,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,0
전년,2024-10-20,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,0
전년,2024-10-20,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,0,0
전년,2024-10-27,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,0
전년,2024-10-27,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,0
전년,2024-10-27,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,0,0
전년,2024-11-03,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,600,0,600,42,0,0,558
전년,2024-11-03,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,700,0,700,33,0,0,667
전년,2024-11-03,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,1500,0,1500,83,0,0,1417
전년,2024-11-10,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,600,0,600,0,144,5,0,414
전년,2024-11-10,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,119,21,0,548
전년,2024-11-10,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,1500,0,1500,0,0,0,0,0
전년,2024-11-10,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,371,19,0,1046
전년,2024-11-17,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,151,11,1,262
전년,2024-11-17,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,148,21,0,400
전년,2024-11-17,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,0,0,0,0
전년,2024-11-17,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,1000,0,1000,0,457,54,1,588
전년,2024-11-24,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,97,105,0,165
전년,2024-11-24,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,144,107,0,256
전년,2024-11-24,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,0,0,0,0
전년,2024-11-24,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,288,479,0,300
전년,2024-12-01,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,610,0,0,0,79,48,1,85
전년,2024-12-01,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,500,0,0,0,98,167,2,156
전년,2024-12-01,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,950,0,0,0,0,1,0,0
전년,2024-12-01,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,1360,0,0,0,191,587,1,108
전년,2024-12-08,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,540,0,540,158,23,0,467
전년,2024-12-08,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,53,110,0,103
전년,2024-12-08,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,1500,0,1500,164,0,0,1336
전년,2024-12-08,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,71,300,0,37
전년,2024-12-15,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,186,45,15,266
전년,2024-12-15,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,32,68,0,71
전년,2024-12-15,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,500,0,10,826
전년,2024-12-15,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,1000,0,1000,290,319,1,746
전년,2024-12-22,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,500,0,500,0,0,0,0,0
전년,2024-12-22,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,900,0,900,0,0,0,0,0
전년,2024-12-22,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,1200,0,1200,0,0,0,0,0
전년,2024-12-22,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,600,0,600,0,0,0,0,0
전년,2024-12-22,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,79,11,0,187
전년,2024-12-22,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,21,29,0,50
전년,2024-12-22,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,321,0,0,505
전년,2024-12-22,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,409,91,1,336
전년,2024-12-29,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
전년,2024-12-29,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
전년,2024-12-29,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
전년,2024-12-29,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
전년,2024-12-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,66,50,0,121
전년,2024-12-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,12,58,0,38
전년,2024-12-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,233,0,0,272
전년,2024-12-29,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,153,126,0,183
당해,2025-01-05,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-01-05,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-01-05,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-01-05,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-01-05,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,60,0,60,59,79,1,121
당해,2025-01-05,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,10,92,1,27
당해,2025-01-05,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,59,128,0,213
당해,2025-01-05,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,90,242,2,91
당해,2025-01-12,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-01-12,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-01-12,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-01-12,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-01-12,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,56,180,0,65
당해,2025-01-12,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,3,114,0,24
당해,2025-01-12,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,72,320,0,141
당해,2025-01-12,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,45,410,0,46
당해,2025-01-19,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-01-19,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-01-19,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-01-19,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-01-19,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,11,162,0,54
당해,2025-01-19,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,3,109,0,21
당해,2025-01-19,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,17,246,0,124
당해,2025-01-19,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,19,322,0,27
당해,2025-01-26,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-01-26,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-01-26,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-01-26,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-01-26,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,7,105,0,47
당해,2025-01-26,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,1,94,0,20
당해,2025-01-26,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,5,161,0,119
당해,2025-01-26,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,5,235,0,22
당해,2025-02-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-02-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-02-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-02-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-02-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,5,57,0,42
당해,2025-02-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,1,68,1,18
당해,2025-02-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,14,41,0,105
당해,2025-02-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,5,125,0,17
당해,2025-02-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-02-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-02-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-02-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-02-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,5,18,0,37
당해,2025-02-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,27,0,18
당해,2025-02-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,13,18,0,92
당해,2025-02-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,1,51,0,16
당해,2025-02-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-02-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-02-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-02-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-02-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,-1,5,0,38
당해,2025-02-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,2,12,0,16
당해,2025-02-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,6,9,0,86
당해,2025-02-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,2,20,0,14
당해,2025-02-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-02-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-02-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-02-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-02-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,2,4,0,36
당해,2025-02-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,7,0,16
당해,2025-02-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,5,4,0,81
당해,2025-02-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,2,15,0,12
당해,2025-03-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-03-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-03-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-03-02,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-03-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,-4,0,0,40
당해,2025-03-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,-2,0,0,18
당해,2025-03-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,3,1,0,78
당해,2025-03-02,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,-1,2,0,13
당해,2025-03-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,1,0,40
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,18
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,1,2,0,77
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,0,13
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,07SBD,43000,5830,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43LDL,43000,5400,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50BKS,43000,10020,0,0,0,0,0,0,0
당해,2025-03-09,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50CRS,43000,11810,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,40
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,18
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,0,1,0,77
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,2,0,13
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,07SBD,43000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43LDL,43000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50BKS,43000,0,0,0,0,0,0,0,0
당해,2025-03-16,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50CRS,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,500,0,500,0,0,0,500
당해,2025-03-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,900,0,900,0,0,0,900
당해,2025-03-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,1200,0,1200,0,0,0,1200
당해,2025-03-23,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,600,0,600,0,0,0,600
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,40
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,1,17
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,0,0,1,76
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,1,12
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,07SBD,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43LDL,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43PKL,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50BKS,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50CRS,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50NYS,43000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,07COS,49000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,43BRP,49000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,50BKS,49000,0,0,0,0,0,0,0,0
당해,2025-03-23,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,50CRS,49000,0,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,21,0,0,479
당해,2025-03-30,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,29,0,0,871
당해,2025-03-30,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,69,0,0,1131
당해,2025-03-30,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50PCL,39000,0,0,0,0,19,0,0,581
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,07SBD,43000,0,0,0,0,0,0,0,40
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,43LDL,43000,0,0,0,0,0,0,0,17
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50BKS,43000,0,0,0,0,0,0,0,76
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1146,50CRS,43000,0,0,0,0,0,0,0,12
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,07SBD,43000,0,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43LDL,43000,0,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,43PKL,43000,5900,0,1500,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50BKS,43000,0,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50CRS,43000,0,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,플러시 미야옹 비니,3ABNB1156,50NYS,43000,5630,0,2000,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,07COS,49000,2390,0,0,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,43BRP,49000,1290,0,750,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,50BKS,49000,4470,0,1250,0,0,0,0,0
당해,2025-03-30,M,ACC,Headwear,BN,비니,미야옹 이어플랩 비니,3ABNV0756,50CRS,49000,5220,0,1000,0,0,0,0,0
당해,2025-04-06,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,07BLM,39000,0,0,0,0,38,0,0,441
당해,2025-04-06,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,43IVS,39000,0,0,0,0,46,0,0,825
당해,2025-04-06,M,ACC,Headwear,BN,비니,크로셰 미야옹 비니,3ABNB0153,50BKS,39000,0,0,0,0,142,0,0,989
